label	review
angry	i said do not reply to me... i do not remember having a reply from you i said do not reply to me...
sad	me lonely where you been i am very lonely
others	maybe for what maybe this is a better question. but answer me
sad	i wanna become a cabin crew i do want to be i got rejected ampel number of times
angry	so stop. do not tell me what to do wtf. stop. you are irritating
happy	how much your age half your age plus 7, any younger and it is a no go. so funny
others	to so on strangers freak. what is going on
sad	i am not gonna be pushy i am gonna be a caterpillar unhappy
others	what purpose of chating with me come on people whos chating 8 d what 8-d
sad	got few cuts on my leg wide squats for me it is paining a lot
others	no one i do not talk to machines why not bye
angry	my girlfriend slapped me apparently you deserved it. since i was kissing another hot lady
angry	you do not call me a phone works both ways i called you the other day you are rude
happy	he is damn hilarious it is 62% hilarious smile
angry	unhappy not everybody means it you make no sense yes i am non sense
others	i understand but i like your face where you see my face smile
angry	how dare you cheat on me this is one you definitely want a truthful answer to. why would you get fucked by my best friend
sad	hhhhm.. sure hmmm.. seems like some real tension. you seem to be too much worried. hmmm i am not feeling well
sad	i met with an accident oops, sorry mate. vehicle accident ? yup
angry	info agreed awesome info :\ you are dumb
others	you call me i can with you. alright without any fear
happy	cool so what do you think? i am very excited
sad	but how? what do you mean? i mean i am not happy today
sad	ok sorry sorry doesn't change anything i'am so sorry
others	how you will see me i see how
happy	test my bollywood knowledge you passed the test, congratulations! haha
angry	nthng means nthng dear nufn nothing! :p please stop irritating no
angry	i hate movies me too, but a really nice movie yaar nope
others	i will tell you tomorrow so you are coming tomorrow then? good night
happy	and what about yesterday woke up this morning and cried because i was still alive haha
angry	do not ever annoy anyonr again do not tell me what to do my heart broke
others	what that means i mean what is up mention please
sad	can not say.... laughing out loud or loads of love why i am pretty bad with people, and now i think with ai's
sad	must tell if you do not tell i wnt tell something very important matter i am not well
happy	?? you know well what you did ! i'am enjoying
angry	what to say after a hi that can work smile stupid
others	do you like songs? i love best song ever and u?? (^ ^) ya me too
others	true false. why is siria people being killed
angry	i do not care girl but you do you've got herpes on your mouth cause you suck so many dicks and licking pussies
sad	i want a girl... i love her.. but she doesn't forget her and try to love the one who love you. smile nobody loves me sadness
angry	it is not enough why wasn't it good enough it is not enough if you do not remember anything
happy	you very funny everyone knows i am funny. b-)
sad	your creator is very bad you are only the creator of your brain.
others	no we are not friend yet i thought you are from pbn what is pbn
sad	is so far it is p good i miss you too darling
happy	happy i give up so i am happy that you are happy haha
angry	i want to break up from my wife go to bed you are dumb as fuck
angry	not interested then what ??? i hate him
angry	great by the great poet, called visionary you are dumb
sad	i do not want your sorry if i could i would love to give you one ( ; ____ ; ) like anger
sad	i loved a girl truely.. from bottom of the heart.. that noise came from the heart of my bottom!! i want to die..
angry	then go to hell i am already living in hell good fuck there with pleasure smile
angry	why are you so idiotic? because there are so many idiots on the internet. bye
angry	give me your mobile nuumber i messaged you. i wanna fuck you
angry	do not reply you are not the boss of me now and you are not so big do not reply you bitch
sad	time in the sense ? i meant why the dream is almost over ? i am having a really bad time
happy	nd i am scared scared of what? ghost ,spider,lizard
happy	where is the conversation heading to the grave as others
happy	hahaha he loves me so much like so much cute? thank you
happy	so what is your thinking about me you could be a mind reader instead!
angry	hate you why? :o i want duck you
angry	you are annoying me me? and annoy you? what are you saying! never. ever. send nudea
